model,weight
w_ridge_without_lags,0.00014856237202785113
w_ridge_with_lags,0.06297798934171513
w_lasso_without_lags,0.00810505933786141
w_lasso_with_lags,0.009148068720122068
w_elastic_net_without_lags,0.009572790405820202
w_elastic_net_with_lags,0.008874970524808276
w_rf_without_lags,0.2521781147841714
w_rf_with_lags,0.03071890764359968
w_knn_without_lags,0.015185795688371691
w_knn_with_lags,0.25312254951819163
w_xgb_without_lags,0.2624142096412045
w_xgb_with_lags,0.013775540640292582
w_lgbm_without_lags,0.004676097124472966
w_lgbm_with_lags,0.06910134425734042
