model,weight
w_ridge_without_lags,0.00013596119502906463
w_ridge_with_lags,0.05142242673810533
w_lasso_without_lags,9.205187805467941e-05
w_lasso_with_lags,0.012763160360022936
w_elastic_net_without_lags,0.008016833821806594
w_elastic_net_with_lags,0.038254667288910735
w_rf_without_lags,0.12565759615074995
w_rf_with_lags,0.02913678767070937
w_knn_without_lags,0.010843138562114218
w_knn_with_lags,0.09469071396061539
w_xgb_without_lags,0.19394302871369415
w_xgb_with_lags,0.05331656294083358
w_lgbm_without_lags,0.35758539871596806
w_lgbm_with_lags,0.024141672003385965
