model,weight
w_ridge_without_lags,0.21943917814579936
w_ridge_with_lags,0.25341117767448473
w_lasso_without_lags,0.14489308027350606
w_lasso_with_lags,0.06136634433176354
w_elastic_net_without_lags,0.2358193310224246
w_elastic_net_with_lags,0.0002534228382356593
w_rf_without_lags,0.005042569407069595
w_rf_with_lags,2.4131647695424712e-05
w_knn_without_lags,7.135353236761067e-05
w_knn_with_lags,0.004594748116106214
w_xgb_without_lags,0.0202883936043246
w_xgb_with_lags,0.033892292117918756
w_lgbm_without_lags,0.004282340615156292
w_lgbm_with_lags,0.016621636673147512
