model,weight
w_ridge_without_lags,4.8354221850513585e-05
w_ridge_with_lags,0.27635757832625335
w_lasso_without_lags,0.00628557656043718
w_lasso_with_lags,0.01817488193381786
w_elastic_net_without_lags,0.0006686661257824368
w_elastic_net_with_lags,0.014791188792576276
w_rf_without_lags,0.024418084781611765
w_rf_with_lags,0.020476729246891708
w_knn_without_lags,0.011350325629115051
w_knn_with_lags,0.0929051709259389
w_xgb_without_lags,0.009976406665589663
w_xgb_with_lags,0.0795202488697099
w_lgbm_without_lags,0.16482876532289198
w_lgbm_with_lags,0.28019802259753346
