model,weight
w_ridge_without_lags,0.0055496743580357435
w_ridge_with_lags,0.01056032529217302
w_lasso_without_lags,2.9924620654209288e-05
w_lasso_with_lags,0.008543966073398926
w_elastic_net_without_lags,2.4758698013524302e-05
w_elastic_net_with_lags,0.004741683667705765
w_rf_without_lags,0.24091276487798002
w_rf_with_lags,0.19824900098629378
w_knn_without_lags,0.17689677107202734
w_knn_with_lags,0.033874602541289885
w_xgb_without_lags,0.044410821970047115
w_xgb_with_lags,0.12651923171729523
w_lgbm_without_lags,0.032958921442333165
w_lgbm_with_lags,0.11672755268275242
