model,weight
w_ridge_without_lags,0.00010801239931892581
w_ridge_with_lags,0.0020606425303808236
w_lasso_without_lags,0.0003552726720478272
w_lasso_with_lags,0.00021242745253347947
w_elastic_net_without_lags,0.0004897296676482061
w_elastic_net_with_lags,0.014733548702896587
w_rf_without_lags,0.006395697452520694
w_rf_with_lags,0.0005869412550007611
w_knn_without_lags,0.00011346266344834545
w_knn_with_lags,0.051597239689445754
w_xgb_without_lags,0.008649708604917664
w_xgb_with_lags,0.3941950553545333
w_lgbm_without_lags,0.36309365364302243
w_lgbm_with_lags,0.15740860791228514
