,date,store_nbr,family,sales,onpromotion,oil_price,Additional_Local,Additional_National,Bridge_National,Event_National,Holiday_Local,Holiday_National,Holiday_Regional,Moved_Local,Moved_National,Transfer_Local,Transfer_National,day_of_month,day_of_week,month,year,sales_lag16,sales_lag21,sales_window7_lag21,sales_lag30,sales_window9_lag30,sales_lag60,sales_window11_lag60,sales_lag90,sales_window13_lag90,sales_lag181,sales_window15_lag181,sales_lag363,sales_window17_lag363
665788,2014-01-10,4,Grocery ii,13.0,0,92.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4,1,2014,40.0,20.0,22.142857142857142,13.0,11.88888888888889,13.0,12.545454545454545,26.0,18.615384615384617,9.0,15.866666666666667,30.0,26.176470588235293
667570,2014-01-11,4,Grocery ii,21.0,0,92.07666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,5,1,2014,87.0,29.0,24.857142857142858,9.0,13.444444444444445,13.0,12.363636363636363,22.0,17.692307692307693,32.0,15.933333333333334,31.0,25.823529411764707
669352,2014-01-12,4,Grocery ii,16.0,0,91.76333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,6,1,2014,16.0,25.0,28.285714285714285,22.0,14.11111111111111,4.0,10.363636363636363,14.0,16.53846153846154,18.0,15.6,24.0,26.647058823529413
671134,2014-01-13,4,Grocery ii,9.0,0,91.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,1,2014,24.0,22.0,37.0,22.0,14.88888888888889,9.0,10.909090909090908,28.0,16.384615384615383,23.0,15.066666666666666,67.0,25.88235294117647
672916,2014-01-14,4,Grocery ii,11.0,0,92.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,1,2014,41.0,36.0,36.42857142857143,7.0,16.77777777777778,8.0,10.545454545454545,17.0,17.692307692307693,19.0,14.933333333333334,8.0,24.88235294117647
674698,2014-01-15,4,Grocery ii,16.0,0,93.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,1,2014,39.0,40.0,35.714285714285715,19.0,17.555555555555557,9.0,11.090909090909092,15.0,17.692307692307693,19.0,15.333333333333334,23.0,23.941176470588236
676480,2014-01-16,4,Grocery ii,4.0,0,93.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,1,2014,70.0,87.0,38.0,17.0,19.77777777777778,11.0,11.909090909090908,5.0,17.46153846153846,25.0,14.266666666666667,16.0,23.41176470588235
678262,2014-01-17,4,Grocery ii,8.0,0,93.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,4,1,2014,78.0,16.0,40.42857142857143,16.0,20.11111111111111,7.0,12.727272727272727,13.0,15.76923076923077,9.0,14.0,18.0,23.705882352941178
680044,2014-01-18,4,Grocery ii,19.0,0,94.0975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,5,1,2014,28.0,24.0,45.285714285714285,26.0,20.11111111111111,17.0,13.818181818181818,8.0,14.076923076923077,8.0,14.4,17.0,23.941176470588236
681826,2014-01-19,4,Grocery ii,25.0,0,94.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,6,1,2014,14.0,41.0,50.714285714285715,20.0,23.333333333333332,12.0,14.454545454545455,17.0,13.692307692307692,10.0,14.066666666666666,37.0,23.88235294117647
683608,2014-01-20,4,Grocery ii,7.0,0,94.3725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,1,2014,24.0,39.0,42.285714285714285,29.0,25.666666666666668,19.0,16.363636363636363,33.0,11.692307692307692,9.0,14.4,39.0,23.58823529411765
685390,2014-01-21,4,Grocery ii,5.0,0,94.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1,1,2014,24.0,70.0,42.0,25.0,33.44444444444444,22.0,16.545454545454547,19.0,10.923076923076923,8.0,14.0,9.0,23.11764705882353
687172,2014-01-22,4,Grocery ii,15.0,0,96.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2,1,2014,13.0,78.0,42.0,22.0,33.44444444444444,22.0,16.818181818181817,10.0,10.615384615384615,13.0,13.8,11.0,19.88235294117647
688954,2014-01-23,4,Grocery ii,11.0,0,97.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3,1,2014,7.0,28.0,39.57142857142857,36.0,33.22222222222222,16.0,17.454545454545453,4.0,10.846153846153847,2.0,13.733333333333333,11.0,20.705882352941178
690736,2014-01-24,4,Grocery ii,18.0,0,96.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,4,1,2014,18.0,14.0,35.857142857142854,40.0,35.55555555555556,16.0,16.636363636363637,0.0,10.538461538461538,6.0,13.0,19.0,20.235294117647058
692518,2014-01-25,4,Grocery ii,25.0,0,96.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,5,1,2014,10.0,24.0,26.857142857142858,87.0,36.666666666666664,29.0,16.272727272727273,9.0,11.307692307692308,15.0,14.333333333333334,27.0,21.41176470588235
694300,2014-01-26,4,Grocery ii,39.0,0,96.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,6,1,2014,13.0,24.0,18.285714285714285,16.0,41.666666666666664,11.0,15.909090909090908,2.0,12.23076923076923,27.0,15.2,20.0,23.470588235294116
696082,2014-01-27,4,Grocery ii,18.0,0,95.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,1,2014,21.0,13.0,15.714285714285714,24.0,47.888888888888886,14.0,15.363636363636363,7.0,10.23076923076923,23.0,16.933333333333334,29.0,23.88235294117647
697864,2014-01-28,4,Grocery ii,20.0,0,97.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1,1,2014,16.0,7.0,15.571428571428571,41.0,47.0,14.0,14.636363636363637,11.0,10.923076923076923,17.0,17.266666666666666,26.0,23.41176470588235
699646,2014-01-29,4,Grocery ii,9.0,0,97.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,2,1,2014,9.0,18.0,15.142857142857142,39.0,44.111111111111114,8.0,14.090909090909092,8.0,11.153846153846153,16.0,17.8,16.0,22.352941176470587
701428,2014-01-30,4,Grocery ii,9.0,0,98.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,3,1,2014,11.0,10.0,14.0,70.0,37.111111111111114,8.0,14.0,9.0,13.076923076923077,18.0,18.2,12.0,23.0
703210,2014-01-31,4,Grocery ii,6.0,0,97.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,4,1,2014,16.0,13.0,13.428571428571429,78.0,38.0,15.0,11.818181818181818,18.0,13.923076923076923,14.0,19.333333333333332,22.0,24.294117647058822
704992,2014-02-01,4,Grocery ii,22.0,0,97.17999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,2,2014,4.0,21.0,14.0,28.0,36.77777777777778,16.0,11.818181818181818,29.0,14.461538461538462,29.0,21.266666666666666,15.0,26.529411764705884
706774,2014-02-02,4,Grocery ii,18.0,0,96.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,2,2014,8.0,16.0,13.714285714285714,14.0,33.0,14.0,11.363636363636363,7.0,15.307692307692308,21.0,21.333333333333332,36.0,26.41176470588235
708556,2014-02-03,4,Grocery ii,11.0,0,96.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,2014,19.0,9.0,12.857142857142858,24.0,30.666666666666668,10.0,10.909090909090908,28.0,15.76923076923077,36.0,20.4,53.0,26.88235294117647
710338,2014-02-04,4,Grocery ii,10.0,0,97.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,2014,25.0,11.0,12.142857142857142,24.0,24.0,15.0,11.363636363636363,13.0,15.923076923076923,14.0,20.0,24.0,26.705882352941178
712120,2014-02-05,4,Grocery ii,11.0,0,97.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,2,2014,7.0,16.0,11.857142857142858,13.0,16.77777777777778,5.0,11.454545454545455,29.0,15.615384615384615,16.0,19.333333333333332,29.0,26.529411764705884
713902,2014-02-06,4,Grocery ii,20.0,0,97.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,2,2014,5.0,4.0,13.142857142857142,7.0,16.0,11.0,12.090909090909092,11.0,15.615384615384615,19.0,18.666666666666668,21.0,26.294117647058822
715684,2014-02-07,4,Grocery ii,9.0,0,99.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,2,2014,15.0,8.0,12.857142857142858,18.0,16.22222222222222,9.0,12.636363636363637,16.0,14.846153846153847,19.0,18.4,20.0,26.647058823529413
717466,2014-02-08,4,Grocery ii,18.0,0,100.02666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,2,2014,11.0,19.0,12.0,10.0,14.555555555555555,9.0,12.0,13.0,13.307692307692308,35.0,18.2,33.0,28.470588235294116
719248,2014-02-09,4,Grocery ii,17.0,0,100.07333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,2,2014,18.0,25.0,11.857142857142858,13.0,13.11111111111111,13.0,12.818181818181818,13.0,13.615384615384615,16.0,16.933333333333334,49.0,30.176470588235293
721030,2014-02-10,4,Grocery ii,24.0,0,100.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,2,2014,25.0,7.0,12.857142857142858,21.0,13.444444444444445,9.0,13.0,13.0,12.0,13.0,16.4,17.0,30.647058823529413
722812,2014-02-11,4,Grocery ii,27.0,0,99.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,2014,39.0,5.0,14.285714285714286,16.0,13.11111111111111,22.0,14.0,4.0,12.307692307692308,17.0,14.533333333333333,35.0,30.529411764705884
724594,2014-02-12,4,Grocery ii,21.0,0,100.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,2,2014,18.0,15.0,15.142857142857142,9.0,12.0,22.0,15.363636363636363,9.0,11.0,7.0,15.133333333333333,17.0,29.0
726376,2014-02-13,4,Grocery ii,35.0,0,100.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3,2,2014,20.0,11.0,17.142857142857142,11.0,13.0,7.0,16.363636363636363,8.0,11.615384615384615,6.0,15.4,26.0,29.294117647058822
728158,2014-02-14,4,Grocery ii,30.0,0,100.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,2,2014,9.0,18.0,18.714285714285715,16.0,14.333333333333334,19.0,18.181818181818183,9.0,12.076923076923077,14.0,15.266666666666667,22.0,28.941176470588236
729940,2014-02-15,4,Grocery ii,20.0,0,100.8675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,2,2014,9.0,25.0,20.857142857142858,4.0,12.777777777777779,17.0,19.272727272727273,11.0,12.76923076923077,11.0,14.933333333333334,22.0,30.705882352941178
731722,2014-02-16,4,Grocery ii,32.0,0,101.42500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,6,2,2014,6.0,39.0,20.0,8.0,11.555555555555555,16.0,20.454545454545453,7.0,13.0,10.0,13.933333333333334,43.0,31.941176470588236
733504,2014-02-17,4,Grocery ii,22.0,0,101.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,2,2014,22.0,18.0,19.714285714285715,19.0,12.222222222222221,26.0,21.727272727272727,17.0,13.23076923076923,13.0,14.133333333333333,51.0,31.235294117647058
735286,2014-02-18,4,Grocery ii,12.0,0,102.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,2,2014,18.0,20.0,18.0,25.0,12.222222222222221,20.0,23.363636363636363,12.0,15.153846153846153,8.0,13.933333333333334,23.0,29.470588235294116
737068,2014-02-19,4,Grocery ii,9.0,0,103.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2,2,2014,11.0,9.0,17.571428571428573,7.0,12.444444444444445,29.0,30.636363636363637,19.0,15.307692307692308,23.0,13.466666666666667,34.0,30.058823529411764
738850,2014-02-20,4,Grocery ii,4.0,0,103.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,2,2014,10.0,9.0,14.571428571428571,5.0,14.777777777777779,25.0,30.363636363636363,22.0,15.76923076923077,20.0,13.933333333333334,27.0,28.705882352941178
740632,2014-02-21,4,Grocery ii,21.0,0,102.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,4,2,2014,11.0,6.0,13.571428571428571,15.0,18.22222222222222,22.0,31.0,22.0,16.153846153846153,17.0,14.466666666666667,29.0,29.823529411764707
742414,2014-02-22,4,Grocery ii,31.0,0,102.74333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,5,2,2014,20.0,22.0,12.142857142857142,11.0,18.11111111111111,36.0,33.27272727272727,16.0,15.923076923076923,14.0,14.466666666666667,23.0,31.235294117647058
744196,2014-02-23,4,Grocery ii,29.0,0,102.95666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,6,2,2014,9.0,18.0,12.428571428571429,18.0,17.555555555555557,40.0,34.45454545454545,16.0,16.0,20.0,15.0,51.0,33.64705882352941
745978,2014-02-24,4,Grocery ii,25.0,0,103.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,2,2014,18.0,11.0,14.0,25.0,17.77777777777778,87.0,39.0,29.0,15.846153846153847,19.0,15.666666666666666,41.0,34.294117647058826
747760,2014-02-25,4,Grocery ii,21.0,0,102.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1,2,2014,17.0,10.0,14.428571428571429,39.0,18.22222222222222,16.0,43.45454545454545,11.0,16.153846153846153,10.0,16.2,21.0,33.529411764705884
749542,2014-02-26,4,Grocery ii,11.0,0,102.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2,2,2014,24.0,11.0,13.857142857142858,18.0,17.22222222222222,24.0,43.72727272727273,14.0,15.76923076923077,10.0,16.666666666666668,19.0,32.1764705882353
751324,2014-02-27,4,Grocery ii,16.0,0,102.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3,2,2014,27.0,20.0,13.714285714285714,20.0,18.444444444444443,41.0,43.0,14.0,14.846153846153847,14.0,15.733333333333333,27.0,32.411764705882355
753106,2014-02-28,4,Grocery ii,17.0,0,102.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,4,2,2014,21.0,9.0,15.571428571428571,9.0,18.444444444444443,39.0,41.90909090909091,8.0,14.307692307692308,14.0,14.933333333333334,12.0,31.58823529411765
754888,2014-03-01,4,Grocery ii,16.0,0,103.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,3,2014,35.0,18.0,18.0,9.0,16.88888888888889,70.0,40.45454545454545,8.0,13.461538461538462,14.0,15.066666666666666,36.0,32.35294117647059
756670,2014-03-02,4,Grocery ii,10.0,0,104.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,3,2014,30.0,17.0,19.428571428571427,6.0,13.666666666666666,78.0,33.72727272727273,15.0,13.076923076923077,19.0,15.8,50.0,33.0
758452,2014-03-03,4,Grocery ii,7.0,0,105.34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,3,2014,20.0,24.0,21.571428571428573,22.0,12.88888888888889,28.0,32.90909090909091,16.0,11.538461538461538,20.0,17.266666666666666,63.0,32.76470588235294
760234,2014-03-04,4,Grocery ii,11.0,0,103.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,3,2014,32.0,27.0,24.571428571428573,18.0,12.88888888888889,14.0,32.36363636363637,14.0,11.384615384615385,21.0,17.8,33.0,31.058823529411764
762016,2014-03-05,4,Grocery ii,9.0,0,101.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,3,2014,22.0,21.0,24.857142857142858,11.0,12.88888888888889,24.0,29.545454545454547,10.0,11.307692307692308,15.0,18.0,30.0,30.058823529411764
763798,2014-03-06,4,Grocery ii,6.0,0,101.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,3,2014,12.0,35.0,27.0,10.0,13.88888888888889,24.0,27.181818181818183,15.0,10.923076923076923,9.0,18.4,28.0,29.647058823529413
765580,2014-03-07,4,Grocery ii,111.0,0,102.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,3,2014,9.0,30.0,26.714285714285715,11.0,15.11111111111111,13.0,22.727272727272727,5.0,12.0,8.0,18.466666666666665,27.0,30.235294117647058
767362,2014-03-08,4,Grocery ii,17.0,0,102.34333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,3,2014,4.0,20.0,24.571428571428573,20.0,15.333333333333334,7.0,17.09090909090909,11.0,13.076923076923077,19.0,18.4,20.0,30.647058823529413
769144,2014-03-09,4,Grocery ii,31.0,0,101.86666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,3,2014,21.0,32.0,22.857142857142858,9.0,16.333333333333332,18.0,15.363636363636363,9.0,12.461538461538462,25.0,17.8,40.0,31.647058823529413
770926,2014-03-10,4,Grocery ii,22.0,0,101.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,3,2014,31.0,22.0,18.428571428571427,18.0,17.444444444444443,10.0,15.090909090909092,9.0,12.692307692307692,42.0,17.733333333333334,40.0,30.705882352941178
772708,2014-03-11,4,Grocery ii,19.0,0,100.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,2014,29.0,12.0,17.142857142857142,17.0,20.22222222222222,13.0,14.363636363636363,13.0,12.923076923076923,27.0,18.533333333333335,19.0,29.0
774490,2014-03-12,4,Grocery ii,10.0,0,98.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,3,2014,25.0,9.0,18.714285714285715,24.0,22.333333333333332,21.0,12.545454545454545,9.0,13.384615384615385,13.0,17.733333333333334,22.0,26.294117647058822
776272,2014-03-13,4,Grocery ii,31.0,0,98.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3,3,2014,21.0,4.0,18.285714285714285,27.0,22.333333333333332,16.0,12.090909090909092,22.0,14.23076923076923,16.0,17.733333333333334,24.0,26.058823529411764
778054,2014-03-14,4,Grocery ii,6.0,0,99.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,3,2014,11.0,21.0,18.714285714285715,21.0,24.88888888888889,9.0,13.181818181818182,22.0,15.384615384615385,15.0,17.4,14.0,25.88235294117647
779836,2014-03-15,4,Grocery ii,15.0,0,98.96333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,3,2014,16.0,31.0,20.0,35.0,25.333333333333332,11.0,13.818181818181818,7.0,16.76923076923077,13.0,19.066666666666666,29.0,26.647058823529413
781618,2014-03-16,4,Grocery ii,15.0,0,98.69666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,6,3,2014,17.0,29.0,20.285714285714285,30.0,24.77777777777778,16.0,13.545454545454545,19.0,18.0,5.0,18.8,34.0,28.41176470588235
783400,2014-03-17,4,Grocery ii,19.0,0,98.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,3,2014,16.0,25.0,22.0,20.0,23.11111111111111,4.0,12.818181818181818,17.0,19.0,18.0,19.2,29.0,30.11764705882353
785182,2014-03-18,4,Grocery ii,19.0,0,100.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,3,2014,10.0,21.0,21.428571428571427,32.0,20.555555555555557,8.0,12.272727272727273,16.0,20.76923076923077,32.0,17.666666666666668,20.0,29.0
786964,2014-03-19,4,Grocery ii,13.0,0,100.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2,3,2014,7.0,11.0,19.285714285714285,22.0,20.555555555555557,19.0,11.818181818181818,26.0,23.153846153846153,9.0,16.333333333333332,21.0,28.11764705882353
788746,2014-03-20,4,Grocery ii,14.0,0,99.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,3,2014,11.0,16.0,16.571428571428573,12.0,20.11111111111111,25.0,12.636363636363637,20.0,28.153846153846153,15.0,16.133333333333333,17.0,29.11764705882353
790528,2014-03-21,4,Grocery ii,11.0,0,99.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,4,3,2014,9.0,17.0,14.0,9.0,20.0,7.0,13.909090909090908,29.0,27.692307692307693,4.0,16.733333333333334,29.0,28.941176470588236
792310,2014-03-22,4,Grocery ii,32.0,0,99.99666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,5,3,2014,6.0,16.0,12.571428571428571,4.0,20.555555555555557,5.0,16.0,25.0,29.0,33.0,17.066666666666666,27.0,29.823529411764707
794092,2014-03-23,4,Grocery ii,17.0,0,100.02333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,6,3,2014,111.0,10.0,12.285714285714286,21.0,19.333333333333332,15.0,17.272727272727273,22.0,30.692307692307693,15.0,17.866666666666667,41.0,32.35294117647059
795874,2014-03-24,4,Grocery ii,12.0,0,100.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,3,2014,17.0,7.0,10.857142857142858,31.0,18.11111111111111,11.0,18.363636363636363,36.0,32.38461538461539,31.0,18.533333333333335,57.0,32.588235294117645
797656,2014-03-25,4,Grocery ii,14.0,0,99.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1,3,2014,31.0,11.0,24.285714285714285,29.0,18.555555555555557,18.0,17.454545454545453,40.0,36.53846153846154,19.0,18.466666666666665,49.0,32.294117647058826
799438,2014-03-26,4,Grocery ii,34.0,0,100.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2,3,2014,22.0,9.0,24.428571428571427,25.0,19.444444444444443,25.0,16.0,87.0,40.53846153846154,7.0,17.266666666666666,21.0,32.1764705882353
801220,2014-03-27,4,Grocery ii,8.0,0,101.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3,3,2014,19.0,6.0,27.428571428571427,21.0,20.77777777777778,39.0,15.909090909090908,16.0,41.15384615384615,10.0,17.533333333333335,25.0,31.705882352941178
803002,2014-03-28,4,Grocery ii,24.0,0,101.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,4,3,2014,10.0,111.0,29.571428571428573,11.0,19.555555555555557,18.0,17.454545454545453,24.0,40.0,25.0,18.666666666666668,36.0,31.58823529411765
804784,2014-03-29,4,Grocery ii,31.0,0,101.67666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,5,3,2014,31.0,17.0,30.714285714285715,16.0,16.88888888888889,20.0,17.727272727272727,41.0,39.92307692307692,20.0,20.066666666666666,19.0,31.823529411764707
806566,2014-03-30,4,Grocery ii,59.0,0,101.62333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,6,3,2014,6.0,31.0,30.857142857142858,17.0,14.88888888888889,9.0,17.727272727272727,39.0,40.07692307692308,25.0,19.4,39.0,32.588235294117645
808348,2014-03-31,4,Grocery ii,16.0,0,101.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,3,2014,15.0,22.0,34.42857142857143,16.0,13.11111111111111,9.0,17.0,70.0,38.30769230769231,15.0,19.666666666666668,57.0,32.0
810130,2014-04-01,4,Grocery ii,12.0,0,99.69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,4,2014,15.0,19.0,19.428571428571427,10.0,11.444444444444445,6.0,15.727272727272727,78.0,35.76923076923077,17.0,18.666666666666668,33.0,31.41176470588235
811912,2014-04-02,4,Grocery ii,10.0,0,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2014,19.0,10.0,19.142857142857142,7.0,22.555555555555557,22.0,14.0,28.0,30.46153846153846,14.0,18.666666666666668,29.0,29.705882352941178
813694,2014-04-03,4,Grocery ii,20.0,0,100.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,4,2014,19.0,31.0,16.857142857142858,11.0,22.666666666666668,18.0,13.181818181818182,14.0,30.0,13.0,19.066666666666666,27.0,28.176470588235293
815476,2014-04-04,4,Grocery ii,16.0,0,101.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,2014,13.0,6.0,16.428571428571427,9.0,24.22222222222222,11.0,13.0,24.0,29.153846153846153,32.0,20.133333333333333,12.0,28.58823529411765
817258,2014-04-05,4,Grocery ii,22.0,0,100.91666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,4,2014,14.0,15.0,16.428571428571427,6.0,24.88888888888889,10.0,13.727272727272727,24.0,27.615384615384617,25.0,19.933333333333334,19.0,29.58823529411765
819040,2014-04-06,4,Grocery ii,26.0,0,100.67333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,4,2014,11.0,15.0,16.857142857142858,111.0,25.88888888888889,11.0,15.090909090909092,13.0,25.846153846153847,23.0,19.533333333333335,21.0,30.235294117647058
