,date,store_nbr,family,sales,onpromotion,oil_price,Additional_Local,Additional_National,Bridge_National,Event_National,Holiday_Local,Holiday_National,Holiday_Regional,Moved_Local,Moved_National,Transfer_Local,Transfer_National,day_of_month,day_of_week,month,year,sales_lag16,sales_lag21,sales_window7_lag21,sales_lag30,sales_window9_lag30,sales_lag60,sales_window11_lag60,sales_lag90,sales_window13_lag90,sales_lag181,sales_window15_lag181
2048734,2016-02-27,42,Poultry,277.55,0,32.013333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,5,2,2016,220.753,236.763,219.72942714285713,191.495,225.11233222222222,160.676,221.88581727272728,220.07,217.1581530769231,222.079,253.68413333333334
2050516,2016-02-28,42,Poultry,299.905,0,32.376666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,6,2,2016,212.27,154.496,227.43799857142858,205.982,212.39644333333337,173.142,221.34481727272725,216.623,216.70677000000003,314.535,252.11226666666667
2052298,2016-02-29,42,Poultry,174.333,0,32.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,2,2016,236.682,182.843,234.17971285714287,273.401,213.13411000000002,204.673,213.62036272727272,334.337,208.3268469230769,346.847,247.6201333333333
2054080,2016-03-01,42,Poultry,206.044,0,34.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,2016,260.601,233.90999,215.46657,271.41,212.78444333333334,233.334,212.27145363636365,182.357,215.3716161538462,219.108,242.88073333333335
2055862,2016-03-02,42,Poultry,263.361,0,34.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3,2016,235.338,267.231,215.45499857142858,240.79199,235.07255444444445,265.804,207.4781818181818,162.307,218.45700076923077,208.06,237.56626666666668
2057644,2016-03-03,42,Poultry,170.368,0,34.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,2016,211.811,220.753,230.6128557142857,202.479,240.10233222222223,261.144,215.21718181818184,233.498,223.6031546153846,286.659,236.44306666666665
2059426,2016-03-04,42,Poultry,280.614,27,35.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,2016,208.063,212.27,238.11214142857142,213.271,234.38166555555557,202.556,225.5561818181818,157.663,225.32692307692307,220.269,233.5366
2061208,2016-03-05,42,Poultry,322.253,0,36.57333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,3,2016,183.741,236.682,234.95514285714285,173.561,224.31966555555556,199.784,236.08572727272724,265.315,220.2364615384615,253.255,236.44633333333334
2062990,2016-03-06,42,Poultry,268.859,0,37.236666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,3,2016,223.816,260.601,226.5025714285714,343.262,220.15299777777778,261.566,234.7027272727273,268.786,221.33730769230772,264.614,244.10166666666666
2064772,2016-03-07,42,Poultry,194.635,0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,3,2016,280.96,235.338,221.21514285714284,236.763,223.09066555555557,178.191,223.94318181818178,278.674,215.68099999999998,253.726,247.4665333333333
2066554,2016-03-08,42,Poultry,146.28,0,36.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,3,2016,290.582,211.811,222.86457142857142,154.496,225.12111,226.519,217.19000000000003,208.847,224.7423846153846,215.577,238.70773333333332
