,date,store_nbr,family,sales,onpromotion,oil_price,Additional_Local,Additional_National,Bridge_National,Event_National,Holiday_Local,Holiday_National,Holiday_Regional,Moved_Local,Moved_National,Transfer_Local,Transfer_National,day_of_month,day_of_week,month,year,sales_lag16,sales_lag21,sales_window7_lag21,sales_lag30,sales_window9_lag30,sales_lag60,sales_window11_lag60,sales_lag90,sales_window13_lag90,sales_lag181,sales_window15_lag181,sales_lag363,sales_window17_lag363
666017,2014-01-10,46,Frozen foods,302.9,0,92.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4,1,2014,13460.539,2094.667,2382.2452714285714,405.696,531.4061133333333,390.456,233.4381818181818,168.037,264.5352307692308,152.0,258.81413333333336,180.511,269.22352882352936
667799,2014-01-11,46,Frozen foods,435.361,0,92.07666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,5,1,2014,3618.321,2207.849,3143.0992714285712,470.29102,660.8010022222222,430.98,230.04618181818185,334.238,257.23484615384615,276.783,271.4888,223.396,256.31182294117644
669581,2014-01-12,46,Frozen foods,395.704,0,91.76333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,6,1,2014,1962.952,3323.235,4873.2342714285705,438.557,790.0648911111111,220.0,246.35345454545453,367.241,238.55400000000003,383.591,276.60720000000003,336.138,262.43699941176465
671363,2014-01-13,46,Frozen foods,160.893,0,91.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,1,2014,1779.4519,4544.379,5180.7217142857135,568.14,876.9550022222223,149.42,265.4294545454545,398.28,224.84184615384615,416.632,274.20273333333336,366.675,255.6438817647059
673145,2014-01-14,46,Frozen foods,176.525,0,92.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,1,2014,2891.795,7016.062,5161.905285714286,772.378,955.85988,145.0,269.2971818181818,136.764,236.48023076923076,230.3,261.47706666666664,181.214,242.12499941176472
674927,2014-01-15,46,Frozen foods,200.707,0,93.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,1,2014,1354.388,13460.539,5100.7056999999995,1442.09,1143.5233244444446,147.12,264.2156363636364,111.525,241.24615384615385,241.93,261.14753333333334,169.254,221.01376411764704
676709,2014-01-16,46,Frozen foods,211.22,0,93.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,1,2014,1833.911,3618.321,5039.071414285715,1690.084,1336.5853222222222,203.838,252.16681818181817,131.983,241.09038461538464,199.829,266.5706666666667,207.678,213.04970529411764
678491,2014-01-17,46,Frozen foods,263.761,0,93.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,4,1,2014,753.839,1962.952,4583.358414285714,1349.594,1657.1051,402.93,228.9907272727273,176.082,239.6317692307692,167.567,272.35679999999996,117.045,214.73564647058825
680273,2014-01-18,46,Frozen foods,424.395,0,94.0975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,5,1,2014,426.886,1779.4519,3843.0511285714288,1465.9089,2098.9094333333333,448.609,232.8720909090909,226.443,225.56153846153848,383.652,282.92333333333335,198.13899,217.4719405882353
682055,2014-01-19,46,Frozen foods,418.69,0,94.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,6,1,2014,305.148,2891.795,2027.8082714285715,2094.667,2792.6521000000002,202.799,251.39790909090908,347.93,213.2686923076923,296.776,290.616,334.437,229.00952882352942
