,date,store_nbr,family,sales,onpromotion,oil_price,Additional_Local,Additional_National,Bridge_National,Event_National,Holiday_Local,Holiday_National,Holiday_Regional,Moved_Local,Moved_National,Transfer_Local,Transfer_National,day_of_month,day_of_week,month,year,sales_lag16,sales_lag21,sales_window7_lag21,sales_lag30,sales_window9_lag30,sales_lag60,sales_window11_lag60,sales_lag90,sales_window13_lag90,sales_lag181,sales_window15_lag181
2048719,2016-02-27,42,Grocery ii,23.0,0,32.013333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,5,2,2016,31.0,21.0,19.0,15.0,22.0,30.0,39.45454545454545,16.0,26.384615384615383,19.0,32.4
2050501,2016-02-28,42,Grocery ii,22.0,0,32.376666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,6,2,2016,69.0,15.0,22.142857142857142,20.0,21.11111111111111,24.0,38.0,40.0,26.307692307692307,55.0,33.333333333333336
2052283,2016-02-29,42,Grocery ii,6.0,0,32.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,2,2016,24.0,13.0,23.714285714285715,25.0,21.555555555555557,37.0,33.27272727272727,25.0,25.384615384615383,47.0,33.86666666666667
2054065,2016-03-01,42,Grocery ii,28.0,0,34.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,2016,23.0,17.0,30.142857142857142,20.0,20.88888888888889,50.0,30.818181818181817,21.0,25.53846153846154,20.0,33.6
2055847,2016-03-02,42,Grocery ii,21.0,0,34.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3,2016,22.0,45.0,30.571428571428573,26.0,21.555555555555557,30.0,30.181818181818183,22.0,24.23076923076923,27.0,32.93333333333333
2057629,2016-03-03,42,Grocery ii,31.0,0,34.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,2016,26.0,31.0,31.714285714285715,21.0,22.22222222222222,41.0,33.09090909090909,31.0,24.46153846153846,32.0,32.46666666666667
2059411,2016-03-04,42,Grocery ii,17.0,0,35.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,2016,26.0,69.0,33.0,23.0,21.666666666666668,36.0,31.727272727272727,29.0,26.0,27.0,32.4
2061193,2016-03-05,42,Grocery ii,37.0,0,36.57333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,3,2016,26.0,24.0,34.285714285714285,20.0,20.333333333333332,31.0,31.545454545454547,28.0,56.84615384615385,33.0,32.266666666666666
2062975,2016-03-06,42,Grocery ii,33.0,0,37.236666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,3,2016,5.0,23.0,31.571428571428573,24.0,20.0,16.0,31.0,27.0,55.53846153846154,45.0,34.13333333333333
2064757,2016-03-07,42,Grocery ii,19.0,0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,3,2016,18.0,22.0,30.857142857142858,21.0,22.11111111111111,22.0,28.272727272727273,28.0,56.30769230769231,45.0,33.06666666666667
