,date,store_nbr,family,sales,onpromotion,oil_price,Additional_Local,Additional_National,Bridge_National,Event_National,Holiday_Local,Holiday_National,Holiday_Regional,Moved_Local,Moved_National,Transfer_Local,Transfer_National,day_of_month,day_of_week,month,year,sales_lag16,sales_lag21,sales_window7_lag21,sales_lag30,sales_window9_lag30,sales_lag60,sales_window11_lag60,sales_lag90,sales_window13_lag90,sales_lag181,sales_window15_lag181
1709358,2015-08-20,20,Meats,612.578,22,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,8,2015,208.172,422.476,289.96143,154.163,284.8233333333333,328.973,232.76082,132.378,239.38084615384616,215.369,277.3233333333334
1711140,2015-08-21,20,Meats,134.345,0,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,4,8,2015,229.678,242.651,296.0550014285714,226.891,301.798,239.745,239.28627454545452,218.542,229.85792230769232,307.434,273.7932
1712922,2015-08-22,20,Meats,265.483,1,39.70666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,5,8,2015,378.645,352.512,295.2085728571428,425.111,288.18766666666664,217.443,267.7459109090909,382.119,225.20707615384615,376.473,284.810532
1714704,2015-08-23,20,Meats,343.216,0,38.96333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,6,8,2015,178.028,406.561,301.7224285714286,201.599,270.20377777777776,220.199,257.6039090909091,171.88899,246.4961530769231,171.913,276.98786533333333
1716486,2015-08-24,20,Meats,181.104,2,38.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,8,2015,291.518,250.007,295.4608571428571,326.217,257.6254455555556,357.239,259.3591818181818,219.996,253.9388453846154,207.18,274.5705986666666
1718268,2015-08-25,20,Meats,186.613,0,39.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1,8,2015,239.173,208.172,286.229,379.118,287.4380011111111,155.673,262.90581818181823,159.92,261.5149223076923,209.41,268.84753266666667
1720050,2015-08-26,20,Meats,191.944,0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2,8,2015,313.333,229.678,277.51557142857143,207.352,289.1891122222222,278.901,267.068,227.351,251.73392153846154,283.92,276.435266
1721832,2015-08-27,20,Meats,342.852,23,42.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3,8,2015,168.415,378.645,253.603,214.097,281.12255666666664,461.254,264.92754545454545,175.67099,270.3981523076923,173.093,266.26346533333333
1723614,2015-08-28,20,Meats,177.681,0,45.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,4,8,2015,172.065,178.028,262.6495714285714,184.08101,303.8961122222222,192.199,275.2660909090909,356.775,268.3121523076923,338.862,271.9960653333334
1725396,2015-08-29,20,Meats,294.262,0,46.593333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,5,8,2015,454.077,291.518,256.96999999999997,422.476,295.4283344444445,167.002,291.08,557.925,263.1392292307692,483.89398,280.3341986666666
