,date,store_nbr,family,sales,onpromotion,oil_price,Additional_Local,Additional_National,Bridge_National,Event_National,Holiday_Local,Holiday_National,Holiday_Regional,Moved_Local,Moved_National,Transfer_Local,Transfer_National,day_of_month,day_of_week,month,year,sales_lag16,sales_lag21,sales_window7_lag21,sales_lag30,sales_window9_lag30,sales_lag60,sales_window11_lag60,sales_lag90,sales_window13_lag90,sales_lag181,sales_window15_lag181
2135309,2016-04-16,22,Frozen foods,60.0,12,40.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,5,4,2016,23.0,64.845,49.73285714285714,39.0,34.90111111111111,56.044,46.348454545454544,40.0,38.67892323076923,53.0,51.58866666666667
2137091,2016-04-17,22,Frozen foods,41.349,1,39.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,6,4,2016,65.161,30.0,46.96071428571429,36.0,33.14333333333333,32.0,47.45472727272727,31.0,39.868154000000004,84.0,50.69693333333334
2138873,2016-04-18,22,Frozen foods,27.0,0,39.74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,4,2016,64.0,32.0,45.675000000000004,71.0,34.96611111111111,55.0,46.45472727272727,26.0,41.329692461538464,76.966,48.3636
2140655,2016-04-19,22,Frozen foods,31.0,0,40.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1,4,2016,44.0,38.0,39.000857142857136,30.0,34.50177777777778,57.919,44.71845454545454,35.885002,42.406615538461544,45.0,46.684533200000004
2142437,2016-04-20,22,Frozen foods,36.0,0,42.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2,4,2016,31.0,20.0,38.88014285714286,13.0,44.16277777777778,61.0,43.53663636363636,51.29,42.25276938461539,41.595,46.35119986666667
2144219,2016-04-21,22,Frozen foods,14.0,0,43.18,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3,4,2016,41.03,23.0,40.88014285714286,25.18,47.03444444444445,40.87,43.08209090909091,44.0,41.551923230769226,35.0,44.617866533333334
2146001,2016-04-22,22,Frozen foods,29.0,0,42.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,4,4,2016,42.0,65.161,40.73728571428571,39.405,46.36777777777778,36.169,43.91854545454545,89.0,39.16730784615385,34.0,43.7169332
2147783,2016-04-23,22,Frozen foods,50.0,8,42.39666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,5,4,2016,49.0,64.0,41.170142857142864,32.0,42.03444444444445,30.0,47.166727272727265,42.0,41.16730784615384,17.0,44.25026653333334
2149565,2016-04-24,22,Frozen foods,34.0,1,42.03333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,6,4,2016,42.0,44.0,44.313,111.88,42.92333333333334,39.901,46.16672727272727,34.0,41.16730784615384,66.939,46.303599866666666
2151347,2016-04-25,22,Frozen foods,35.0,1,41.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,4,2016,62.0,31.0,48.02728571428572,64.845,43.70111111111112,36.0,44.537727272727274,29.0,42.013461692307686,53.0,43.8369332
2153129,2016-04-26,22,Frozen foods,38.0,0,42.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1,4,2016,31.0,41.03,44.71857142857142,30.0,43.458888888888886,29.0,42.265,25.0,42.985076923076925,34.253998,41.70586653333333
2154911,2016-04-27,22,Frozen foods,27.0,0,45.29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2,4,2016,33.0,42.0,44.43285714285714,32.0,46.32066666666666,65.245,41.91318181818182,26.0,40.65507692307692,36.0,43.40679986666667
2156693,2016-04-28,22,Frozen foods,35.645,0,46.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,3,4,2016,26.0,49.0,42.575714285714284,38.0,49.87622222222222,67.73,42.170545454545454,36.0,41.05707676923077,15.0,42.30046653333333
2158475,2016-04-29,22,Frozen foods,67.629,0,45.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,4,4,2016,39.106,42.0,42.86142857142857,20.0,42.333999999999996,44.0,45.170545454545454,66.0,37.98015369230769,38.0,41.30046653333333
2160257,2016-04-30,22,Frozen foods,51.0,15,45.57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5,4,2016,33.0,62.0,40.714285714285715,23.0,38.57344444444444,40.0,45.997727272727275,31.0,39.826307538461535,34.0,42.03379986666666
2162039,2016-05-01,22,Frozen foods,65.0,1,45.16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,6,5,2016,23.0,31.0,40.30085714285714,65.161,39.799,36.0,46.815909090909095,37.0,41.21092292307692,83.8,43.30046653333333
2163821,2016-05-02,22,Frozen foods,30.514,1,44.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,5,2016,60.0,33.0,38.015142857142855,64.0,40.910111111111114,37.0,45.815909090909095,48.516,43.44169215384615,47.0,43.23786653333333
2165603,2016-05-03,22,Frozen foods,37.0,0,43.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,5,2016,41.349,26.0,35.30085714285714,44.0,42.132333333333335,39.0,42.88454545454545,21.0,43.62669215384615,45.0,41.904533199999996
2167385,2016-05-04,22,Frozen foods,6.0,1,43.77,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,5,2016,27.0,39.106,35.015142857142855,31.0,44.57677777777778,63.0,39.27272727272727,49.225998,44.77399984615385,70.514,41.2876
2169167,2016-05-05,22,Frozen foods,29.0,0,44.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,5,2016,31.0,33.0,36.49357142857143,41.03,48.910111111111114,49.0,39.63636363636363,49.0,43.85092292307692,25.0,40.5828
2170949,2016-05-06,22,Frozen foods,45.0,0,44.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,5,2016,36.0,23.0,35.63642857142857,42.0,45.114444444444445,45.0,41.72727272727273,66.0,41.927846,20.0,41.71613333333333
2172731,2016-05-07,22,Frozen foods,57.117,14,44.20333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,5,5,2016,14.0,60.0,36.35071428571428,49.0,41.669999999999995,18.0,42.18181818181818,52.0,44.081692153846156,45.0,40.849466666666665
